11.8912, 2.40165, 1.38082
4.48545, 1.99569, 12.7917
0.635076, 15.3871, 0.104054
7.48709, 10.0468, 5.19931
9.58838, 10.1551, 10.8873
6.24535, 2.86728, 8.58557
9.3791, 15.5069, 0.399814
1.82497, 6.16139, 8.61849
0.289695, 6.10055, 6.93606
15.9324, 10.7445, 4.23461
7.9679, 10.6394, 0.92199
5.82768, 3.98039, 11.1313
3.52853, 8.03876, 0.374652
7.26044, 12.972, 15.3586
1.30764, 8.93455, 4.52766
10.7709, 8.69587, 14.0485
10.6744, 10.4532, 8.27347
6.78616, 11.7424, 12.5185
4.387, 1.79069, 11.0385
14.3705, 8.62247, 14.8692
4.39841, 5.55221, 12.419
7.4469, 2.78958, 1.4762
14.7073, 0.768701, 7.73371
8.73285, 4.04256, 14.5204
0.156573, 0.640523, 10.2678
1.91626, 5.70364, 10.9465
9.50984, 0.17051, 6.87919
11.5256, 8.64589, 8.26495
6.29197, 0.197497, 8.02499
10.4272, 1.16288, 6.39713
5.22706, 9.44924, 14.7192
9.36831, 13.046, 6.97754
5.8283, 1.93202, 8.26866
0.299866, 11.3967, 3.91417
13.6122, 12.7715, 0.848814
9.82437, 4.91349, 7.08266
9.92115, 2.96226, 8.42464
2.78971, 2.32384, 1.93265
11.3317, 8.00889, 1.71348
0.43424, 4.22103, 3.47546
13.9688, 5.2189, 1.14557
8.42804, 5.85519, 11.8009
8.75557, 8.20246, 9.72318
12.1938, 10.9894, 0.866718
14.4226, 13.6714, 5.21783
1.67716, 4.78476, 10.627
8.45708, 3.06197, 7.61346
13.4504, 8.24992, 0.488044
10.2128, 11.633, 7.18484
5.79563, 2.50216, 6.1942
3.8536, 15.818, 6.24308
0.848807, 8.6176, 5.92449
7.81231, 12.441, 11.2076
10.6025, 6.0662, 6.92919
2.62714, 12.3883, 8.71218
15.7703, 13.6564, 1.70652
2.58752, 11.6944, 14.0329
5.20182, 5.49379, 15.5448
13.3905, 10.2271, 11.9941
3.55184, 6.08716, 3.42098
3.55462, 8.5003, 7.05981
1.06011, 7.09476, 0.183359
13.5301, 9.47597, 12.9199
4.64149, 4.84316, 11.4675
7.92218, 7.99756, 5.66563
13.2076, 10.8143, 8.42111
2.50691, 13.085, 2.75239
5.7982, 12.6272, 0.299152
0.2525, 4.4698, 14.7367
6.78744, 3.37557, 2.84117
0.561267, 11.8266, 4.79434
3.10119, 10.9221, 4.7951
12.5997, 6.1202, 4.91144
2.51067, 9.7761, 9.41162
7.52255, 8.52485, 13.2097
1.25282, 13.6221, 1.45699
14.495, 3.98399, 6.35441
0.510275, 7.19201, 11.8606
7.82259, 3.15681, 9.36286
9.11007, 10.8711, 8.58876
15.9454, 11.6917, 11.9449
3.41773, 14.6949, 5.61743
3.51804, 6.51314, 12.7122
5.11364, 9.14985, 10.0132
3.84102, 2.84578, 14.9566
3.48003, 12.4967, 0.500314
5.83179, 14.0835, 9.67671
9.08901, 5.48546, 2.65238
7.12356, 8.0245, 5.77079
0.434909, 1.84216, 13.1056
4.54923, 10.7632, 8.16839
1.70806, 4.64041, 2.52371
15.0138, 14.2198, 1.66845
15.6035, 14.4124, 3.65916
7.7148, 14.2627, 6.1064
12.3843, 13.3201, 11.5163
2.27946, 7.73321, 15.2585
12.3071, 3.98162, 8.54864
13.3959, 14.5604, 6.23953
8.58535, 10.9816, 10.6265
6.0697, 15.2959, 15.2638
10.0275, 0.885323, 9.87963
8.38361, 7.41831, 4.12747
14.516, 8.06733, 6.33808
8.69998, 1.77981, 8.01055
9.71977, 6.24487, 12.972
0.198484, 14.6046, 8.64583
5.09782, 9.654, 7.46648
10.3334, 6.57241, 8.68549
6.10752, 15.8763, 10.7151
14.1967, 9.67745, 15.4299
7.80407, 10.8605, 6.0654
6.01432, 1.84673, 14.6242
0.969656, 2.3191, 6.6894
12.3119, 8.85606, 13.2249
0.641519, 0.227183, 9.16547
4.83522, 15.4049, 15.2023
6.01426, 15.4129, 3.66644
8.81223, 5.04595, 12.7087
7.34087, 6.13757, 12.908
3.86138, 9.02944, 12.5584
5.84269, 0.50552, 1.07167
13.1014, 12.151, 14.9552
7.27809, 7.71391, 2.93066
12.9958, 12.5965, 5.36444
5.21644, 12.0172, 14.5727
6.09933, 10.6398, 4.99085
7.20933, 12.8689, 8.02784
8.92088, 7.57455, 4.06241
4.14676, 15.0098, 2.07482
11.0373, 14.2216, 15.7409
9.56431, 9.32604, 11.0539
13.1731, 4.44862, 4.16915
14.7078, 2.23333, 10.0447
14.1108, 12.0697, 9.46954
13.472, 10.057, 4.64553
3.64375, 8.65444, 7.38398
13.4284, 10.3161, 11.7963
13.5727, 9.18395, 12.0659
1.48835, 12.5999, 5.25187
3.41033, 12.2486, 14.4157
15.1487, 0.178924, 15.3014
15.109, 3.50219, 5.05334
11.6565, 13.1467, 5.65801
2.48569, 8.81862, 9.48482
15.3541, 14.0673, 14.6019
14.0096, 12.7832, 15.1606
5.05652, 10.1346, 11.9736
5.25801, 2.02161, 0.80433
15.5521, 13.042, 4.86031
7.43258, 9.59977, 11.6379
10.8712, 6.25616, 3.76253
11.5041, 14.7723, 4.83637
0.241928, 9.61031, 4.23313
7.05589, 15.9335, 10.609
1.57059, 4.39938, 7.73245
10.7049, 9.50331, 0.874438
8.38601, 10.1303, 5.01171
10.0459, 0.544657, 15.53
0.985958, 9.74048, 7.67121
1.33697, 12.178, 8.81972
5.25536, 15.8623, 2.01297
11.0209, 9.44128, 14.6766
6.30973, 0.984316, 10.6169
5.14897, 10.9917, 0.856438
7.75519, 10.3966, 14.4787
11.5977, 9.58748, 7.42301
7.46493, 8.99097, 14.8753
15.1992, 2.41566, 13.0157
9.25313, 10.2446, 11.0967
2.93586, 5.71148, 13.7613
12.9946, 4.04667, 0.688517
2.62445, 12.5138, 11.2058
10.5201, 5.80517, 2.45761
13.1411, 9.40425, 11.2398
11.2299, 12.4118, 11.2845
1.97049, 10.2875, 0.27945
9.61597, 3.06961, 13.5189
3.1467, 12.2884, 13.0578
1.15787, 8.86057, 8.00369
13.4576, 3.90855, 11.838
14.6969, 6.11859, 6.11871
11.7648, 13.6118, 0.648528
6.24859, 10.9973, 12.1258
11.3255, 6.88286, 7.72708
9.56188, 10.632, 5.29309
7.71916, 5.64201, 0.487817
11.0228, 2.49823, 10.0271
10.7054, 10.6363, 5.80231
12.4936, 1.43646, 5.89818
5.42319, 2.44773, 4.13463
11.8658, 15.036, 3.09673
3.22438, 10.6829, 15.1657
3.24422, 7.48139, 12.4769
9.68601, 5.66135, 10.9442
5.58844, 1.48006, 6.14607
9.73366, 2.5036, 5.24625
6.29223, 4.45792, 12.8351
12.3759, 4.23539, 1.6786
15.5088, 8.80499, 6.17298
1.8901, 5.96633, 3.7594
1.35993, 15.15, 7.43151
5.31509, 11.6904, 9.181
10.2017, 6.20987, 10.4301
0.44515, 10.3924, 13.6016
13.886, 13.3128, 15.2409
13.5092, 9.9248, 11.5879
9.20112, 2.18712, 11.2537
4.81114, 5.59298, 4.82212
4.22556, 14.6468, 9.07453
6.81584, 10.1123, 15.2147
3.89325, 3.00742, 2.86209
6.48783, 3.47593, 2.40105
4.83129, 15.1569, 11.9665
6.61317, 7.20453, 12.1331
8.74343, 8.4664, 11.6672
14.9089, 12.3628, 11.6666
0.494318, 4.73966, 1.76774
12.7916, 3.04474, 10.9627
9.81067, 9.10313, 9.75016
5.74888, 13.4501, 8.22374
7.17877, 6.53048, 7.42908
9.97109, 5.71217, 4.09328
14.8936, 1.4494, 3.76398
3.82522, 3.15564, 13.7252
8.27438, 7.26745, 0.257286
1.901, 1.50816, 2.35368
8.51525, 15.4688, 15.1223
11.4588, 7.03365, 14.9888
8.96951, 3.58499, 13.0594
3.71485, 1.08848, 6.89308
0.247214, 3.47023, 2.42782
4.42367, 15.6168, 13.4071
4.3806, 14.5517, 7.68238
1.22743, 0.578213, 6.71183
3.74061, 14.1963, 14.9676
13.1094, 6.51367, 11.1589
15.1155, 3.48526, 12.6521
2.26847, 6.693, 6.53958
1.36491, 2.3559, 6.86147
9.61442, 10.776, 3.82955
5.14904, 1.35928, 12.3858
6.17138, 13.8566, 12.9669
14.9853, 0.544489, 2.00783
12.6068, 8.82314, 14.8131
2.54363, 0.25728, 6.8104
15.2666, 15.0447, 1.17088
9.0705, 1.52926, 9.64206
7.9767, 15.751, 4.24167
5.18286, 13.073, 14.9481
6.33463, 0.812581, 1.97951
14.7566, 0.574248, 11.6995
3.10034, 5.78325, 2.97144
5.12712, 4.44955, 0.177
10.1393, 2.57201, 9.45052
9.15429, 1.07374, 10.9
7.62018, 4.92975, 2.80201
3.7612, 6.27185, 7.81981
14.4229, 12.6901, 7.43642
10.4596, 11.0615, 1.58299
7.6666, 4.78562, 0.922593
7.39248, 14.2428, 5.35617
3.59388, 7.27221, 13.4196
8.60058, 12.1155, 6.09807
2.0893, 3.53527, 14.9964
11.1287, 8.76108, 6.00551
5.67987, 14.8558, 15.4933
0.733787, 0.992761, 0.399086
7.09124, 1.55245, 2.19901
6.10005, 7.54546, 15.5787
12.3578, 6.3659, 15.2314
4.0351, 3.25352, 9.8079
13.9845, 4.95807, 12.6071
9.71249, 12.1599, 13.0055
8.66131, 2.73567, 13.5582
0.0810263, 15.7827, 7.19445
0.593333, 2.68053, 12.5123
12.7752, 5.55535, 8.36995
2.93442, 1.4549, 7.197
5.39397, 14.5323, 9.89225
2.06123, 5.53936, 15.7763
8.02205, 13.5005, 6.60446
11.2444, 1.43905, 15.4839
10.098, 10.1884, 15.7354
15.3866, 12.883, 1.2931
13.3192, 13.7757, 8.54794
3.14762, 8.97345, 6.6497
15.7451, 8.80916, 0.0596488
15.5847, 15.8801, 2.46074
11.8308, 1.0319, 15.3096
12.7613, 13.5392, 12.8867
9.44119, 1.03954, 1.46915
13.9037, 6.37444, 14.6914
14.7363, 13.4978, 8.14737
2.33016, 10.1702, 4.47564
7.44722, 11.8984, 14.1479
12.7143, 7.36399, 3.27443
8.72615, 1.93942, 3.31555
13.8398, 9.03161, 12.7383
15.9631, 15.0409, 13.5976
8.53692, 5.83057, 9.04397
9.01746, 11.7605, 7.25716
12.5791, 6.63496, 2.85178
0.203396, 8.31003, 9.40794
15.6144, 3.41483, 13.3214
6.70983, 15.5613, 3.08503
14.2946, 15.3555, 6.42099
6.0939, 1.96107, 9.76113
11.5857, 11.0834, 1.54655
5.61987, 6.1287, 13.9803
5.96698, 6.39519, 4.06717
13.3637, 2.61759, 0.354175
12.7036, 5.66067, 3.70833
6.70697, 5.90846, 5.89716
1.91295, 7.3962, 11.155
8.98102, 2.26554, 11.2701
14.9295, 1.72407, 11.0992
3.78037, 1.54047, 4.09985
10.7988, 2.6329, 0.800277
14.7058, 3.15884, 15.8104
7.73998, 13.436, 14.0077
15.5302, 10.9314, 13.4669
9.44798, 5.98163, 10.4435
3.82087, 14.1435, 10.3461
9.28491, 6.59449, 3.61437
14.8481, 3.13429, 12.1788
14.7536, 12.6094, 1.15065
13.5551, 8.02877, 10.6289
2.65516, 3.34001, 2.78818
3.63004, 10.4333, 5.00524
14.4183, 2.68955, 9.63055
15.5028, 10.6482, 12.7237
15.9581, 2.20247, 14.2421
13.4639, 11.7009, 1.39379
14.6905, 6.17091, 12.1877
13.6032, 10.7208, 14.1164
5.3693, 11.7864, 3.74449
4.23225, 6.50764, 10.0243
3.07387, 10.0999, 7.23487
7.61934, 4.76336, 3.27019
8.47237, 6.85728, 2.66034
1.94615, 1.94816, 14.9403
3.47153, 14.9952, 3.39
11.4899, 1.15301, 14.7572
10.7951, 15.5992, 1.24084
2.78911, 6.40905, 3.09281
2.47696, 8.16974, 2.23829
9.45101, 7.08079, 3.5604
2.09882, 2.48437, 10.8341
14.7159, 2.6169, 14.3914
4.17431, 6.2065, 8.5755
13.6321, 0.0430483, 6.26957
11.7766, 6.78786, 14.4413
6.42499, 11.8869, 5.21712
1.80344, 8.3421, 9.97143
6.49096, 13.2342, 15.5564
5.60309, 13.8968, 4.83262
1.9249, 15.494, 3.78834
8.78277, 11.9415, 7.84021
3.30942, 11.5671, 9.63445
3.23379, 13.2808, 13.4187
0.157695, 15.1732, 6.30852
8.28514, 13.4325, 1.94505
4.09411, 13.8073, 1.79577
15.0779, 15.4656, 10.548
12.5863, 4.39821, 2.09628
9.14588, 1.28788, 0.866621
10.9989, 0.690653, 6.50646
6.20389, 11.4473, 14.478
1.38158, 0.811131, 14.3193
1.40722, 6.52303, 8.27455
12.8191, 13.1867, 4.8296
15.8772, 4.4534, 4.57631
15.2111, 14.7507, 9.51102
1.47094, 5.16876, 13.0713
12.1141, 2.0089, 15.9491
15.0777, 11.4521, 14.2791
7.67544, 2.4953, 6.81849
2.42436, 12.1447, 0.757398
10.6624, 6.28678, 6.20372
7.88938, 0.858375, 12.3273
11.8167, 6.82222, 12.0852
1.18537, 14.7361, 4.86624
14.1701, 2.74687, 4.96629
14.2198, 7.12078, 3.40035
6.56996, 1.46766, 2.59046
4.61837, 3.22897, 12.5542
11.0032, 8.65235, 1.16708
12.7114, 0.699907, 15.1729
11.9779, 5.33687, 10.3062
4.08177, 5.48938, 9.07592
10.1913, 8.4594, 14.6425
11.5847, 2.4745, 9.64656
15.0109, 15.212, 8.82528
3.31533, 15.9045, 6.15154
4.84207, 13.0911, 13.794
11.2185, 10.3275, 6.73767
14.3945, 8.01857, 4.12462
10.5171, 8.79638, 12.2581
13.354, 9.34281, 9.11786
14.1646, 8.35723, 7.96212
10.722, 1.84626, 6.05472
1.31155, 6.79549, 8.20724
13.1187, 5.012, 13.8909
4.28, 12.4259, 1.86829
10.7248, 5.79166, 13.0062
3.83656, 2.69987, 10.9239
8.35146, 5.359, 13.5029
10.2199, 15.7322, 3.85915
15.2101, 8.42942, 11.8158
12.1268, 7.88579, 9.4464
4.48986, 9.02132, 11.1148
14.0019, 1.93778, 4.3713
13.5471, 7.81955, 12.9493
4.45522, 11.9315, 13.5848
14.8875, 5.94191, 3.83017
14.8416, 0.682028, 5.28386
4.69561, 11.5972, 7.18608
7.14891, 6.83742, 3.78949
7.0072, 5.87351, 5.18973
2.99071, 2.87166, 12.0489
10.4402, 5.84511, 1.27778
4.773, 12.5276, 7.08323
5.76376, 8.86633, 7.3458
14.446, 10.6071, 13.5368
4.32021, 12.6981, 10.6709
7.011, 0.148759, 13.6355
15.7779, 3.91852, 1.39604
2.0314, 3.49938, 2.05344
14.3522, 8.81384, 6.17118
10.5663, 4.89035, 7.50337
11.9566, 15.9202, 10.2687
15.6905, 2.17331, 5.08511
14.1765, 5.10473, 10.1813
7.01213, 13.3234, 15.7472
7.90463, 8.33232, 7.13789
2.54415, 15.9309, 13.611
15.1241, 3.01778, 15.337
14.398, 11.406, 5.24403
7.94639, 1.54853, 13.3118
1.32043, 15.5725, 2.41448
1.12176, 6.30314, 11.7967
1.32192, 14.3327, 13.6218
3.85868, 8.46711, 2.71237
1.52778, 9.33957, 4.17341
6.07058, 6.02855, 14.8782
6.35274, 1.93413, 10.7339
1.93772, 6.52831, 12.0837
10.5574, 5.87507, 8.93311
0.696024, 14.1004, 3.54208
8.87878, 9.38469, 10.6578
5.53603, 0.686732, 9.02877
1.57939, 11.0689, 15.7091
0.000640754, 14.7727, 8.49834
3.92808, 10.8959, 14.328
15.8072, 8.01458, 7.98057
9.30197, 13.0278, 8.50799
3.15226, 8.51927, 9.63007
3.26124, 14.9221, 13.1634
14.3932, 15.6661, 2.12715
1.68101, 12.3488, 1.56571
14.098, 6.3869, 10.7111
5.73332, 13.1506, 14.1457
2.12173, 2.1231, 3.95252
13.899, 5.45932, 5.11634
